session,eta_nom,acad_lib,acad_reg_lib,mention,parcours,alternance,modalite_enseignement,lieux_formation,disci_master,disci_lib,secteur_disci_lib,n_accept,n_accept_femme,uo_lib_actuel,diploma_needed
2023,Université de Lorraine,Nancy-Metz,Grand Est,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Economie-Gestion,False,"INITIALE,HYBRIDE",INSPE - MONTIGNY-LES-METZ (57),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,8,4,Université de Lorraine,Autre
2023,Université de Lorraine,Nancy-Metz,Grand Est,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Maths-Physique-Chimie,False,CONTINUE,"UFR SCIFA - METZ (57),INSPE - MONTIGNY-LES-METZ (57)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,0,0,Université de Lorraine,Autre
2023,Université de Poitiers,Poitiers,Nouvelle-Aquitaine,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Espagnol,False,"INITIALE,CONTINUE,HYBRIDE",INSPE - POITIERS (86),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,14,12,Université de Poitiers,Autre
2023,Université de Poitiers,Poitiers,Nouvelle-Aquitaine,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Italien,False,"INITIALE,CONTINUE,HYBRIDE",INSPE - POITIERS (86),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,4,4,Université de Poitiers,Autre
2023,Université de Poitiers,Poitiers,Nouvelle-Aquitaine,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Sciences économiques et sociales,False,"INITIALE,CONTINUE,HYBRIDE",INSPE - POITIERS (86),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,8,4,Université de Poitiers,Autre
2023,Université de Reims Champagne-Ardenne,Reims,Grand Est,"metiers de l'enseignement, de l'education et de la formation (meef), pratiques et ingenierie de la formation (pif)","Inégalités, Discrimination et Territoires",False,"INITIALE,CONTINUE,HYBRIDE",Institut National Supérieur du Professorat et de l'Éducation (Inspé) - REIMS (51),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,10,9,Université de Reims Champagne-Ardenne,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",PROFESSEUR DOCUMENTALISTE,False,"INITIALE,CONTINUE,HYBRIDE",INSPE Normandie Rouen - MONT ST AIGNAN (76),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,5,5,Université de Rouen Normandie,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",EDUCATION PHYSIQUE ET SPORTIVE,False,"INITIALE,CONTINUE,HYBRIDE",INSPE Normandie Rouen - MONT ST AIGNAN (76),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,46,13,Université de Rouen Normandie,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",MATHEMATIQUES,False,"INITIALE,CONTINUE,HYBRIDE",INSPE Normandie Rouen - MONT ST AIGNAN (76),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,18,8,Université de Rouen Normandie,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",PHYSIQUE - CHIMIE,False,"INITIALE,CONTINUE,HYBRIDE",INSPE Normandie Rouen - MONT ST AIGNAN (76),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,7,3,Université de Rouen Normandie,Autre
2023,Université de Rouen Normandie,Normandie,Normandie,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",SCIENCES DE LA VIE ET DE LA TERRE,False,"INITIALE,CONTINUE,HYBRIDE",INSPE Normandie Rouen - MONT ST AIGNAN (76),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,24,16,Université de Rouen Normandie,Autre
2023,Université de Lorraine,Nancy-Metz,Grand Est,"metiers de l'enseignement, de l'education et de la formation (meef), 1er degre",Unknown,False,CONTINUE,INSPE - EPINAL (88),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,4,2,Université de Lorraine,Autre
2023,Université de Corse Pasquale Paoli,Corse,Corse,"metiers de l'enseignement, de l'education et de la formation (meef), encadrement educatif",Conseiller principal d'éducation,False,"INITIALE,HYBRIDE",INSPE CORTE - CORTE (20),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,9,7,Université de Corse Pasquale Paoli,Autre
2023,Université de Poitiers,Poitiers,Nouvelle-Aquitaine,"metiers de l'enseignement, de l'education et de la formation (meef), 1er degre",Unknown,False,"INITIALE,CONTINUE,HYBRIDE",INSPE - POITIERS (86),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,113,90,Université de Poitiers,Autre
2023,Université de Poitiers,Poitiers,Nouvelle-Aquitaine,"metiers de l'enseignement, de l'education et de la formation (meef), 1er degre",Unknown,False,"INITIALE,CONTINUE,HYBRIDE",INSPE - Site de la Charente - ANGOULÊME (16),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,54,49,Université de Poitiers,Autre
2023,Université Clermont Auvergne,Clermont-Ferrand,Auvergne-Rhône-Alpes,"metiers de l'enseignement, de l'education et de la formation (meef), encadrement educatif",Conseiller principal d'éducation,False,"INITIALE,CONTINUE,HYBRIDE",Institut National Supérieur du Professorat et de l'Education - CHAMALIERES (63),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,18,13,Université Clermont Auvergne,Autre
2023,Aix-Marseille Université,Aix-Marseille,Provence-Alpes-Côte d'Azur,"metiers de l'enseignement, de l'education et de la formation (meef), 1er degre",Professorat des écoles,False,"INITIALE,CONTINUE,HYBRIDE",Institut national supérieur du professorat et de l'éducation d'Aix-Marseille - AIX-EN-PROVENCE CEDEX 01 (13),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,197,176,Aix-Marseille Université,Autre
2023,Aix-Marseille Université,Aix-Marseille,Provence-Alpes-Côte d'Azur,"metiers de l'enseignement, de l'education et de la formation (meef), 1er degre",Professorat des écoles,False,"INITIALE,CONTINUE,HYBRIDE",Institut national supérieur du professorat et de l'éducation d'Aix-Marseille - DIGNE (04),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,22,17,Aix-Marseille Université,Autre
2023,Université d'Orléans,Orléans-Tours,Centre-Val de Loire,"metiers de l'enseignement, de l'education et de la formation (meef), 1er degre",Unknown,False,"INITIALE,CONTINUE,HYBRIDE","INSPE Centre Val de Loire - FONDETTES (37),Université d'Orléans - ORLEANS CEDEX 2 (45)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,93,78,Université d'Orléans,Autre
2023,Université d'Orléans,Orléans-Tours,Centre-Val de Loire,"metiers de l'enseignement, de l'education et de la formation (meef), 1er degre",Unknown,False,"INITIALE,CONTINUE,HYBRIDE","INSPE Centre Val de Loire - ORLÉANS CEDEX 1 (45),Université d'Orléans - ORLEANS CEDEX 2 (45)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,92,76,Université d'Orléans,Autre
2023,Université d'Orléans,Orléans-Tours,Centre-Val de Loire,"metiers de l'enseignement, de l'education et de la formation (meef), 1er degre",Unknown,False,"INITIALE,CONTINUE,HYBRIDE","INSPE Centre Val de Loire - BOURGES (18),Université d'Orléans - ORLEANS CEDEX 2 (45)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,43,29,Université d'Orléans,Autre
2023,Université de Picardie Jules-Verne,Amiens,Hauts-de-France,"metiers de l'enseignement, de l'education et de la formation (meef), encadrement educatif",CONSEILLER PRINCIPAL D'ÉDUCATION DIGITALISÉ,False,"INITIALE,CONTINUE,HYBRIDE",INSPE Centre d'Amiens - AMIENS (80),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,18,14,Université de Picardie Jules-Verne,Autre
2023,Université de Bretagne Occidentale,Rennes,Bretagne,"metiers de l'enseignement, de l'education et de la formation (meef), pratiques et ingenierie de la formation (pif)",Musicien intervenant,False,"INITIALE,CONTINUE,HYBRIDE",Université Rennes-II - RENNES CEDEX (35),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,0,0,Université de Bretagne Occidentale,Autre
2023,Université Côte d'Azur,Nice,Provence-Alpes-Côte d'Azur,"metiers de l'enseignement, de l'education et de la formation (meef), pratiques et ingenierie de la formation (pif)",Ingénieur de formation et formateur d'adultes,True,APPRENTISSAGE,"Université Côte d'Azur - NICE CEDEX 2 (06),INSPE GEORGE V - NICE (06)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,1,1,Université Côte d'Azur,Autre
2023,Université de Picardie Jules-Verne,Amiens,Hauts-de-France,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Education physique et sportive - 1ère année,False,"INITIALE,CONTINUE,HYBRIDE",INSPE Centre d'Amiens - AMIENS (80),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,56,15,Université de Picardie Jules-Verne,Autre
2023,Nantes Université,Nantes,Pays de la Loire,"metiers de l'enseignement, de l'education et de la formation (meef), 1er degre",Unknown,False,"INITIALE,CONTINUE,HYBRIDE",INSPE LAVAL - CHANGE (53),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,72,66,Nantes Université,Autre
2023,Université de Strasbourg,Strasbourg,Grand Est,"metiers de l'enseignement, de l'education et de la formation (meef), 1er degre",Enseignement bilingue français-allemand,False,"INITIALE,CONTINUE,HYBRIDE","Université de Strasbourg - STRASBOURG CEDEX (67),Institut national supérieur du professorat et de l'éducation (INSPE Académie de Strasbourg) - COLMAR (68)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,23,21,Université de Strasbourg,Autre
2023,Université de Bourgogne,Dijon,Bourgogne-Franche-Comté,"metiers de l'enseignement, de l'education et de la formation (meef), 1er degre",Professeurs des écoles,False,"INITIALE,CONTINUE,HYBRIDE",Site INSPE de Nevers - NEVERS (58),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,32,26,Université de Bourgogne,Autre
2023,Sorbonne Université,Paris,Île-de-France,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Italien,False,"INITIALE,CONTINUE,HYBRIDE","Institut National Supérieur du Professorat et de l’Education (INSPE) de Paris - Faculté des Lettres/ UFR d'Etudes Italiennes - PARIS (75),SORBONNE UNIVERSITE - PARIS (75)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,6,4,Sorbonne Université,Autre
2023,Sorbonne Université,Paris,Île-de-France,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Lettres,False,"INITIALE,CONTINUE,HYBRIDE","Institut Nationale du Professorat et de l’Education (INSPE) de Paris - Faculté des Lettres/UFR DE Littérature Française et Comparée (INSPE) DE PARIS - UFR GREC. LANGUE FRANCAISE. LATIN. LITTÉRATURE FRANCAISE ET COMPAREE - PARIS (75),SORBONNE UNIVERSITE - PARIS (75)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,40,33,Sorbonne Université,Autre
2023,Sorbonne Université,Paris,Île-de-France,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Anglais,False,"INITIALE,CONTINUE,HYBRIDE","INSPE (Institut National Supérieur du Professorat et de l'Education) - PARIS (75),Université Sorbonne Nouvelle - Paris 3 - PARIS (75),Université Sorbonne Nouvelle - Paris 3 - PARIS  (75)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,68,54,Sorbonne Université,Autre
2023,Sorbonne Université,Paris,Île-de-France,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre","Mathématiques - (master, inspe)",False,"INITIALE,CONTINUE,HYBRIDE","INSPE PARIS - PARIS (75),INSPE Paris -  PARIS (75),INSPE de Paris - PARIS (75),Université Paris Cité - PARIS (75),Campus Grands Moulins - PARIS (75)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,20,6,Sorbonne Université,Autre
2023,Sorbonne Université,Paris,Île-de-France,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Economie - Gestion,False,"INITIALE,CONTINUE,HYBRIDE","INSPE (Institut national supérieur du professorat et de l'éducation) Académie de Paris - PARIS (75),Ecole d'Economie de la Sorbonne  - PARIS (75),Université Paris 1 Panthéon-Sorbonne - PARIS CEDEX 05 (75)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,16,11,Sorbonne Université,Autre
2023,Sorbonne Université,Paris,Île-de-France,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Histoire - géographie,False,"INITIALE,CONTINUE,HYBRIDE","INSPE (Institut national supérieur du professorat et de l'éducation) Académie de Paris - PARIS (75),Ecole d'Histoire de la Sorbonne - PARIS (75),Université Paris 1 Panthéon-Sorbonne - PARIS CEDEX 05 (75)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,52,27,Sorbonne Université,Autre
2023,Sorbonne Université,Paris,Île-de-France,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre","Education Physique et Sportive (EPS) - (master, inspe)",False,"INITIALE,CONTINUE,HYBRIDE","UFR STAPS - PARIS (75),INSPE PARIS - PARIS (75),INSPE Paris -  PARIS (75),Université Paris Cité - PARIS (75),INSPE de Paris - PARIS (75)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,45,14,Sorbonne Université,Autre
2023,Université de Limoges,Limoges,Nouvelle-Aquitaine,"metiers de l'enseignement, de l'education et de la formation (meef), 1er degre",Unknown,False,"INITIALE,CONTINUE,HYBRIDE",INSPE - GUERET (23),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,20,18,Université de Limoges,Autre
2023,Université Côte d'Azur,Nice,Provence-Alpes-Côte d'Azur,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Espagnol,False,"INITIALE,HYBRIDE","Campus Carlone - NICE (06),Université Côte d'Azur - NICE CEDEX 2 (06),Site de Formation George V - NICE (06)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,5,3,Université Côte d'Azur,Autre
2023,Université Côte d'Azur,Nice,Provence-Alpes-Côte d'Azur,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Histoire-Géographie,False,"INITIALE,HYBRIDE","Campus Carlone - NICE (06),Université Côte d'Azur - NICE CEDEX 2 (06),Site de Formation George V - NICE (06)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,11,3,Université Côte d'Azur,Autre
2023,Université Côte d'Azur,Nice,Provence-Alpes-Côte d'Azur,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Sciences de la Vie et de la Terre (SVT),False,"INITIALE,HYBRIDE","Université Côte d'Azur - NICE CEDEX 2 (06),Campus Valrose - NICE (06),Site de Formation George V - NICE (06)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,14,7,Université Côte d'Azur,Autre
2023,Université de Toulon,Nice,Provence-Alpes-Côte d'Azur,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",Anglais,False,"INITIALE,HYBRIDE",Campus de la Garde - LA GARDE (83),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,10,8,Université de Toulon,Autre
2023,Université Clermont Auvergne,Clermont-Ferrand,Auvergne-Rhône-Alpes,"metiers de l'enseignement, de l'education et de la formation (meef), 1er degre",Enseigner en France,False,"INITIALE,CONTINUE,HYBRIDE",Institut National Supérieur du Professorat et de l'Education - AURILLAC (15),M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,28,23,Université Clermont Auvergne,Autre
2023,Université d'Orléans,Orléans-Tours,Centre-Val de Loire,"metiers de l'enseignement, de l'education et de la formation (meef), 2nd degre",ESPAGNOL,False,"INITIALE,HYBRIDE","INSPE Centre Val de Loire - ORLÉANS (45),INSPE Centre Val de Loire - ORLEANS (45),Université d'Orléans - ORLEANS CEDEX 2 (45)",M.E.E.F.,Sciences humaines et sociales,Sciences de l'éducation,15,11,Université d'Orléans,Autre
